tauStart_ns: 0
tauEnd_ns: 100
tauStart_bin: 0
tauEnd_bin: 607
 
fit_A, fit_gamma, fit_gamma_err, fit_bg
7.660573042970195701e-01, 8.334817525594230558e-02, 4.598901987017578463e-02, 2.088032521208958367e-02
2.752018058710886006e+00, 1.399412432627345770e-01, 3.195470853952222523e-01, 9.970397028165509101e-02
6.774888133192528805e+00, 4.556281215798237832e-02, 1.138449147378916421e-02, 4.905454393859712825e-01
5.208486684081188756e+00, 4.237046851693501703e-01, 7.825401897747828739e-02, 1.053415887092725052e-02
2.949136559624075282e+00, 4.172811476194726588e-02, 2.429597463149460457e-02, 2.533940909726146162e-01
3.410161335009332273e+00, 3.298938491258286421e-01, 1.626337264966500884e-01, 2.312997504100943250e-02
8.660367991282773570e-01, 6.985486402285752405e-02, 3.256220052929083564e-01, 6.946744822486071447e-02
8.942682865849667095e+00, 5.586483946926042166e-02, 4.763803628447004120e-03, 6.052092871966907595e-01
1.512380549242077210e+00, 1.351904970117324412e-01, 1.146343794255853532e-01, 6.175284825338614447e-02
5.269609550831710898e-01, 3.818821637780641515e-02, 2.283445256196495465e-01, 3.441400851466543120e-02
5.917855413373600548e+00, 3.832117325216700121e-01, 9.245585579639235829e-02, 1.059245769740360665e-01
3.476269554968300035e+00, 4.817138988589905052e-02, 8.813338377983089694e-03, 2.408376448211299037e-01
2.817757343808352744e+00, 3.371606453627034039e-01, 7.313317510909572716e-02, 5.706220335004098809e-02
4.411229039052459555e+00, 3.865009467074247140e-02, 3.744561102710555756e-02, 3.580084217237163857e-01
6.076709567182558142e-02, 1.510191759557099889e-01, 2.495703083308863146e+00, 4.725928358059646069e-03
1.161887526700975615e+00, 4.858810616743954730e-02, 3.385850122385396926e-02, 3.156163534525392028e-02
5.635099784943368162e-01, 2.052280318674976733e+00, 5.813077426635705258e+00, 3.767463537829239453e-03
2.264526364557868376e+00, 1.180462755278078868e-01, 1.971975089593942243e-01, 9.993770857338445113e-02
1.522563330184786956e+00, 5.822571581341662306e-02, 2.162914871978593653e-02, 3.598545887258482456e-01
1.281409055516481432e+00, 2.120823952338236063e-01, 2.301654941182077696e+00, 9.767820090715978454e-02
1.035229701576411365e+00, 6.939503147703557362e-02, 2.070747427822819745e-02, 1.630057038180894868e-01
2.175191778480540350e+00, 4.186080169446193544e-01, 2.429335461969537591e-01, 3.209873132614269459e-02
4.495675571828341432e+00, 4.923391402163549563e-02, 1.550134517987343183e-02, 4.738740840620667694e-01
5.225780269139532308e+00, 1.399944158837886365e-01, 4.457745127854025741e-02, 2.163128277216367079e-01
4.481306367976053195e+00, 5.949127359020052463e-02, 1.748546639501745714e-01, 8.166487550252032879e-01
9.236923703368473682e-01, 4.560533779581099068e-01, 1.440725938333659917e+00, 2.079361301040714635e-02
1.071017305755002624e+01, 5.805767309606983673e-02, 9.957718754540496875e-03, 6.525254429227518305e-01
2.983752369562198581e+00, 1.569348253014296313e-01, 5.877717153552489693e-01, 5.766843387035112956e-03
2.807306339426579034e-01, 3.510077391931720192e-01, 4.597734456543484782e+00, 0.000000000000000000e+00
1.887151547106722171e+00, 2.211270713218880801e-01, 7.877098891391437485e-02, 2.650681542838430674e-02
3.186047398102574313e+00, 4.479583891198810758e-02, 1.058946964703674498e-01, 3.435840749105174008e-01
1.048195155486497249e-01, 1.308556988891247386e-01, 2.952675359049607984e-01, 9.564943219959695653e-03
8.340350174947376516e+00, 4.452601089164257703e-02, 1.074256527560614287e-02, 7.094426634397450471e-01
1.082402806200243983e+00, 8.120985121530960305e-02, 5.995868935704216224e-02, 7.267733101193443734e-02
5.911505788261103289e-01, 2.239759231492215730e-01, 2.192865421056879871e+00, 1.611112960303671612e-02
1.210549450823781736e+00, 5.566321692657388159e-02, 1.322514359211380934e-02, 1.533091180581839519e-01
1.184261388272852544e+00, 7.104344370435855538e-01, 3.438714096940893139e+00, 1.346303045931733847e-02
3.480509280397314775e+00, 5.167972232567726726e-02, 1.739588130880327654e-02, 9.766055275553502113e-02
4.751389264074084018e+00, 1.077453628430344451e-01, 5.735182063094128313e-02, 2.355972367157135317e-01
1.815927223834415827e+01, 3.996868111307046861e-02, 1.612931801347129435e-01, 1.784427857452681732e+00
1.793184459046474499e+00, 2.938587395130667357e-01, 8.903324727679846895e-02, 2.970031922522305134e-02
1.825674353576234754e+00, 3.858866703883596927e-02, 8.165371477966124059e-02, 4.279716071302462344e-01
2.052894283809630682e+00, 2.367495835971609730e-01, 4.871246170130678205e-02, 3.586125516662823365e-02
3.345510614172618347e+01, 5.591274641830920600e-02, 3.686359358779825457e-02, 1.695984217113716941e+00
1.031903559088570121e+00, 1.153790769301293595e-01, 1.255582455734394476e-01, 1.565087449016552487e-02
2.559736621433830739e-01, 2.200943992710840263e-02, 2.047580366083324166e-01, 0.000000000000000000e+00
1.209870428342869841e+00, 5.490768954221123543e-01, 2.760739654080690997e+00, 0.000000000000000000e+00
1.776833347282514630e+00, 5.353088639578168495e-02, 2.109109308963643195e-02, 3.062172186431175863e-02
1.507496267594127248e+00, 1.094885955278011441e-01, 3.898026194368352515e-01, 2.011284438316869941e-02
6.000110368697525232e+00, 2.449051453662214745e-02, 1.100188203312396640e+00, 4.017954846461319618e-01
1.112917864755525343e+00, 2.330824873173236167e-01, 4.507887195074990472e-01, 6.442004142432003998e-03
1.000000000000000021e-03, 5.115979626551244763e+01, 6.535517678441842691e+03, 3.703698357309313707e-03
7.902700358324901586e+00, 4.260438032609117909e-02, 4.452123406706837844e-02, 2.662265273500246110e-01
2.708648361912142644e+00, 2.997583622468782960e-01, 1.092773953694007594e-01, 6.956589431412119572e-03
5.545973072826637207e+00, 5.003561317746210713e-02, 1.124480975247296455e-01, 2.398311930370178036e-01
2.150782443748370909e+00, 7.636737339032380334e-02, 1.554950559149241573e-02, 1.157073927384230511e-01
5.347743984661879058e-01, 8.266295713435076187e-02, 2.597586862458286378e-02, 1.705303649267307653e-02
9.042255347518775022e-01, 3.959117644099493516e-01, 6.262512738311072358e-01, 1.049752608395020624e-02
2.651659167210901114e+00, 2.778807277342703469e-02, 1.313130883292729756e+00, 1.971492916985179145e-01
6.143334673376942279e-01, 1.141776213665796291e+00, 1.019980952548740660e+00, 1.928625119245294325e-02
2.259976215154622992e+00, 4.331955384338405379e-02, 5.626118757444140833e-02, 6.458800798620326078e-02
3.074794492520511291e+00, 1.657421620440289178e-01, 5.477784433997727465e-02, 1.048932699836200438e-01
3.781420844522668245e-01, 1.214435445918920775e-01, 1.664617195815620287e-01, 1.023953128161789183e-01
4.157852666285309695e+00, 3.279221121051340698e-02, 3.685587543180496861e-01, 5.430096663904671050e-02
1.065362898672410408e+00, 1.646491213715398083e-01, 5.253078285794070268e-02, 2.310053784254371273e-02
2.836585616875650917e+00, 4.575101314291684512e-02, 2.444936005192396497e-02, 1.473576529784779987e-01
2.488233014138793830e+00, 1.285372769669169690e-01, 4.795822463847592698e-01, 8.200780901619719732e-02
6.526484668634028985e+00, 6.847456348404584725e-02, 1.956215395884935634e-02, 1.856406205652984531e-01
2.333276446851421326e+00, 2.241312396368407844e-01, 3.627463596438015303e-01, 3.093925070189000939e-02
1.255558987650922997e+00, 5.578303542880346660e-02, 3.838513135806199128e-01, 8.788582574660001867e-02
6.627793188022038429e+00, 3.659311221199804121e-01, 5.846852383220001864e-02, 2.153339981182627802e-02
1.036908545186969732e+00, 6.658142659623433879e-02, 2.480292848049860457e-02, 4.172166679687045604e-02
2.548466330134229185e+00, 8.840750793964868848e-01, 5.810501606149764964e-01, 4.042444790914714002e-03
4.695145141464970528e+00, 5.059171533125004366e-02, 2.453044452557302246e-01, 1.153885544546656566e-01
2.902956340113859834e+00, 7.432228228534457637e-01, 5.241506727571006330e+00, 2.183467847033540229e-02
5.692682009593776016e+00, 7.170423504220825583e-02, 5.040789745199711347e-02, 1.801646636369119980e-01
6.959879364866011997e+00, 2.372765571113610306e-01, 4.035932270859303450e-02, 2.510282924427520435e-02
1.741110994689931912e+00, 1.174447092189157271e-01, 5.835350294816865624e-02, 1.320656594902918854e-02
9.571038702928387210e+00, 5.802671075090874014e-02, 8.570007401689123949e-02, 2.878444162720686372e-01
2.577454495321805705e+00, 1.347271252000266095e-01, 2.555715549901878964e-02, 4.320176866948596817e-02
5.313109850132771150e+00, 4.661426027186626325e-02, 6.142229440663428131e-01, 3.812433667238561696e-01
4.842600924550273689e+00, 1.470904942898631496e-01, 2.904989793991352709e-02, 4.625116791099625341e-02
3.468437622396444819e+00, 6.802363905926740728e-02, 7.439443126152496533e-02, 3.658983468225184832e-01
1.855363383534367250e+00, 3.491331698092474123e-01, 1.562587405438005783e+00, 2.367125215715899442e-02
8.232367802428557368e+00, 5.528215793296607783e-02, 4.843153705162610810e-03, 2.236551968472955398e-01
7.302849175692935901e-01, 9.231322984975845469e-02, 7.987050354081882964e-02, 6.286493086192421892e-03
1.046757697815565047e+00, 4.967039129622735638e-02, 2.056827477054577052e-02, 8.281726105319865694e-02
8.496743036790236347e-01, 2.631854523197350582e-01, 6.245322718985875099e-01, 7.359284392114764060e-03
3.765583187538303900e+00, 5.522719376054218560e-02, 2.327500576530336027e-02, 1.332313708447746825e-01
2.423225260748753218e+00, 4.344795994431254194e-01, 8.537478206700965799e-02, 9.059928946083822474e-03
1.320539763770960384e+00, 4.813938048358935157e-02, 3.808638775252454201e-01, 1.434417019149835382e-01
8.250100194585142654e-01, 2.278295620446062208e-01, 1.550988335394404005e-01, 8.565773633498195358e-03
1.622954827089501340e+00, 7.564797117255488146e-02, 5.366922691025852732e-01, 5.283119656583583346e-02
1.269085360144223129e+00, 3.553451696488097444e-01, 1.128055636621738272e-01, 1.234179701593905200e-02
6.728396763905169387e+00, 5.516799904996035758e-02, 1.086729256200464483e-02, 3.935384551584648061e-01
5.364566627721632841e+00, 3.590854072908585826e-01, 1.261211709074585574e-01, 5.655559424588453565e-02
1.930254268582773727e-02, 1.155854490398428164e-01, 2.598158474284916197e-01, 0.000000000000000000e+00
1.453634804085281784e+00, 4.791891120741608584e-02, 2.497374830025462372e-02, 3.013873454630687510e-02
5.999996262506054334e-01, 6.400609886656546399e-01, 1.877748685205329560e+00, 0.000000000000000000e+00
4.610441009064051521e+00, 5.221468353270744545e-02, 6.037074937171418854e-02, 1.506140052797586559e-01
7.391095830207299322e-01, 1.467716386785005434e-01, 9.568325303274008986e-01, 5.445940706815816101e-02
1.979068083325392191e+00, 2.905334196736993335e-01, 2.819565438068956653e-01, 6.733713737076642454e-03
1.671498777516263079e+00, 3.815573176390246041e-02, 9.782214730784016821e-01, 1.696417357200021292e-01
6.698752399496000542e+00, 3.100871832589286448e-01, 4.760328577738122124e-01, 2.113947549065236034e-02
8.843445548335481243e-01, 4.607765745783116984e-02, 5.975309222069764836e-02, 0.000000000000000000e+00
5.242439011068810828e+00, 2.036014672644347046e-01, 9.045835463146322253e-01, 1.989723566071817107e-01
1.014324381719173829e+01, 2.424872431021231345e-01, 1.965199683964345689e-02, 6.498792931109342863e-02
1.000000000000000021e-03, 7.623796683482964909e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
9.282232065619380190e-01, 7.072315835119175054e-02, 8.004355061144212413e-02, 2.268115601123464262e-02
2.358878360583404721e+00, 1.230402470736164711e+00, 2.180935109115532100e+01, 7.655740980701924471e-03
2.110930685647595784e+00, 4.461047978403867575e-02, 1.377475518016939571e-01, 0.000000000000000000e+00
2.850863796032791164e+00, 2.049688013047249235e+00, 8.046331254144196699e-01, 3.787098828755490476e-03
1.093343579453833092e+00, 5.447844983310321659e-02, 4.109680865877909234e-02, 5.646699410267970454e-02
1.360550971259409003e+01, 3.968889723624109411e-01, 2.165934889480476411e-01, 2.090296736116944165e-01
1.166608328578368381e+00, 1.880670590150947466e-02, 3.651711232649713923e-02, 0.000000000000000000e+00
3.504391627287430921e-01, 1.464573607435987745e-01, 2.356414437243267379e+00, 1.197350848847479610e-02
7.787802765374177150e-02, 9.171464489673482323e-02, 1.950607795729931482e+00, 0.000000000000000000e+00
4.717775523984848451e-01, 2.595288806258554126e-02, 4.471151834715204609e-01, 0.000000000000000000e+00
9.556128868737015836e+00, 2.277985314511740689e-01, 1.167159314911911383e-01, 3.144470666226364952e-01
1.714087306890992757e+00, 3.337910193937840275e-02, 5.948997854575233807e-02, 1.174947061597111098e-01
4.684322098334352980e+00, 4.782931489866281694e-01, 3.119294303071644681e-01, 4.283409171012543537e-02
2.084829242002504301e+00, 6.238571240738163132e-02, 2.394274065343370006e-02, 3.142700941813171556e-02
1.177172391662751061e-01, 2.428807522264385954e-01, 6.114804492667765823e-01, 0.000000000000000000e+00
3.409404309039469338e-01, 1.311410867354160792e-01, 1.763616167717768080e-01, 2.418327645122067375e-03
4.750819627630627373e+00, 5.643181245630445736e-02, 4.345948502400472091e-02, 2.028086223574698532e-01
1.219893995386825081e+00, 7.472535215326693292e-01, 5.426229522986085740e+00, 1.011160586059016084e-02
2.629943595033827464e+00, 4.109930992487696028e-02, 4.270715537087250990e-02, 4.431715239039220600e-01
5.512154771080264304e+00, 4.765046667996927221e-01, 6.314330019386078519e-01, 8.506214350134733149e-02
2.654615086938007629e+00, 4.461545500749446169e-02, 8.313732005901723621e-02, 1.061037301960524454e-01
1.337520361699805038e+00, 5.865372119214188468e-02, 3.246933248303460889e-02, 9.124084348529155897e-02
2.220507006271223105e+00, 2.816617649995997730e-02, 2.920405274531268081e-02, 8.975821565042796379e-02
7.271801202476217085e+00, 1.292232200094497185e-01, 1.614568798487403881e-02, 2.214823334512336372e-01
8.942809598216187039e-01, 5.313337518415497257e-02, 3.283971936224685528e-01, 0.000000000000000000e+00
2.492449540692777799e+00, 4.089239534785564789e-01, 8.598267145947789680e-02, 1.613458449177997134e-02
4.163557363153116420e+00, 4.713535385155841889e-02, 4.587101347205335689e-02, 2.472526454513465921e-01
9.127543297356629282e+00, 4.878380490800546809e-01, 9.491944031907830759e-01, 1.983639045757826583e-02
5.962853504703929941e-01, 2.669647930967124216e-02, 5.311111786028351878e-01, 0.000000000000000000e+00
2.411317239302806836e+00, 2.160466068428598119e-01, 8.515769699350399236e-02, 2.063863006318100712e-02
1.453711012632964428e+00, 4.463163370364832405e-02, 3.074189504379847698e-02, 2.585235433937987590e-02
7.173751207226012339e-01, 9.394077076370171975e-02, 1.853366369062850183e-01, 5.466313327006571549e-03
3.770286946058497790e+00, 4.895591254403655612e-02, 4.935801689285055360e-01, 9.314205463870504909e-02
1.085384638583883232e+00, 7.912351992258868094e-01, 1.853659664397596663e+00, 3.911388167390263994e-03
1.188969384849280608e+00, 8.673962566423609744e-02, 4.076980237206195845e-01, 4.375845293025048405e-02
1.162418493363972294e+00, 2.717505125814961287e-01, 1.497895907516218483e-01, 2.674317765248059638e-03
1.645577709894132212e+00, 4.628986297453674403e-02, 2.462662391473237344e-01, 6.615760611285186055e-02
1.666651618895543530e-01, 5.285856734276809243e-01, 3.154859467138622531e+00, 0.000000000000000000e+00
8.150506497241585269e-01, 1.194902169198310687e-01, 5.101849387886533416e-01, 1.038224450790585923e-01
2.131633813496369267e+00, 5.374825839897984237e-01, 8.147419691894093319e+00, 1.078778393481727611e-02
1.089235145006098016e+01, 4.999680791676387043e-02, 4.567654397168513514e-02, 8.565787474145646341e-01
1.621638004992860926e+00, 2.789611383592766614e-01, 1.132395149680420487e-01, 3.312201503062385533e-02
1.259315654286963793e-01, 3.021063561302030076e-02, 4.975920385593744499e-01, 0.000000000000000000e+00
2.300119977788668724e+00, 5.259376199575754862e-02, 1.195415128296150042e-01, 7.658691949657904507e-02
4.296925216405620418e+00, 5.893097606727533133e-01, 3.272003825790045450e+00, 7.503965752977273529e-02
1.080685445027851577e+00, 6.512553697192874358e-02, 8.156065216974529852e-02, 6.264776512091432825e-02
2.885927016326919947e+00, 2.967876653410593257e-01, 2.620987136905417181e-01, 4.720689206767272883e-02
3.514082015440417983e+00, 4.653051260422477742e-01, 7.580018378791898437e-01, 1.544685115638762089e-02
2.538912450357728723e+00, 7.650595636749196737e-02, 1.397113693980905902e-01, 1.351130826527779071e-02
1.403400189886859772e+00, 2.531207087259441657e-01, 1.569804053163781632e-01, 1.785823402883780428e-02
6.305063969135885849e+00, 6.415944640422667489e-02, 1.037495423023378632e-01, 1.019141503940533267e-01
3.926908926404514499e+00, 4.804132261664673109e-02, 9.280799933499675469e-02, 4.363326847632158917e-02
2.129681737105758899e+01, 7.284459051031548504e-02, 3.126917012290099818e-03, 4.976495887255528716e-01
2.674855862725181943e+00, 2.123954239803081401e-01, 3.233026412653827036e-02, 1.545683931745703982e-02
2.049251194498643347e+00, 7.430023065810860416e-02, 5.456481564819525010e-02, 2.445454506023491542e-02
9.176562940320326378e-01, 1.599506398174363742e-01, 2.930193369480823762e+00, 0.000000000000000000e+00
